row,exposure,target,prediction
3586653,1,220.123,817.325
3586724,1,620.971,1164.86
3586861,1,1192.19,1029.16
3586887,1,201.816,1146.57
3586888,1,1200.95,1162.05
3587045,1,526.181,1089.77
3587145,1,1165.58,1221.08
3587308,1,656.47,953.863
3587313,1,959.807,967.683
3587337,1,1165.58,895.411
3587482,1,564.139,1114.65
3587802,1,2963.45,1182.62
3587938,1,370.732,1135.81
3588555,1,1416.46,1285.05
3588729,1,632.801,1030.41
3589012,1,226.294,830.643
3589035,1,1034.24,1598.16
3589306,1,1192.19,983.839
3589569,1,86.6255,901.966
3589692,1,1229.32,1182.05
3589716,1,1522.88,1405.33
3590117,1,1940.62,1007.02
3590209,1,751.422,1085.12
3590424,2,2503.55,3007.76
3590426,1,1374.64,1580.08
3590448,1,412.869,1381.2
3590492,1,1455.3,1107.79
3591057,1,454.897,1212.2
3591313,1,1034.24,935.873
3591695,2,3080.45,2935.78
3591817,1,1179.22,1106.55
3592052,1,1093.41,755.118
3592116,1,992.269,1000.51
3592198,1,4543.44,1229.28
3592200,1,329.494,1291.57
3592434,1,1165.58,1126.63
3592547,1,316.885,1065.13
3592706,1,1093.41,954.118
3592758,1,1093.41,953.133
3592806,1,351.01,915.625
3592864,1,166.18,1063.2
3593075,1,1774.12,1043.02
3593509,1,226.294,885.686
3593754,1,1034.24,927.568
3593867,1,1110.82,1000.05
3593919,1,1093.41,1100.01
3594033,1,1735.38,794.032
3594555,1,1078.42,967.847
3594676,1,1078.42,1263.59
3594865,1,819.806,1071.38
3594960,1,326.1,1037.68
3595309,1,340.626,1524.24
3595495,2,526.79,1768.9
3595670,1,2056.48,1085.85
3595856,1,580.99,869.713
3596198,1,729.641,957.798
3596228,1,537.747,895.002
3596468,1,1135.13,973.554
3596736,1,1248.96,1001.02
3596945,2,2128.27,3238
3597070,1,1093.41,1269.37
3597138,1,1409.41,1180.56
3597346,1,1034.24,1034.74
3597594,1,1048,1011.75
3597670,1,1116.71,1128.99
3597789,1,395.938,1149.25
3597897,2,1244.8,1906.95
3598053,1,1165.58,1015.27
3598100,2,421.138,2075.35
3598161,2,2320.48,2196.66
3598162,1,1528.62,1114.07
3598273,1,1238.72,946.614
3598440,1,221.48,1032.27
3598455,1,1110.34,972.567
3598603,1,1093.41,1040.9
3598829,1,1192.19,1121.19
3599388,2,1583.01,1740.61
3599568,1,621.92,1703.19
3599597,1,1579.37,1474.79
3599812,1,1873.95,999.69
3599818,1,631.321,1066.48
3599997,1,964.865,957.798
3600023,1,863.588,1067.4
3600148,1,1250.46,1222.23
3600386,1,211.13,815.038
3600487,1,1506.8,1012.78
3600529,1,1159.51,1151.36
3600572,1,1370.83,1014.84
3600587,1,1078.42,968.229
3600685,1,573.047,937.386
3600907,1,1135.01,885.42
3601243,1,206.435,912.555
3601680,1,818.812,1153.74
3601689,1,1192.19,1132.05
3601691,1,1165.58,1042.77
3601710,1,2150.43,1481.43
3601898,2,2364.01,2234.13
3602006,1,1192.19,1105.99
3602220,1,1175.35,1235.68
3602284,1,429.661,972.373
3602440,1,4123.52,1194.51
3602529,1,247.722,1001.43
3602681,1,1494.65,1312.28
3602780,1,935.933,962.838
3603035,1,2971.88,1107.19
3603169,1,1022.21,1002.33
3603177,1,1322.18,1058.51
3603187,1,573.363,986.975
3603245,1,209.836,938.539
3603261,1,980.565,881.491
3603373,2,2367.51,2049.98
3603679,1,851.391,1118.02
3603800,1,1248.48,1371.6
3604018,1,1553.9,1142.45
3604127,1,330.452,863.663
3604523,1,1652.52,980.558
3604740,1,379.943,1180.68
3604845,1,300.136,967.137
3604936,1,1392.96,1075.97
3605033,1,1738.27,1304.32
3605101,1,1664.97,1108.39
3605135,1,1313.84,1511.69
3605372,1,1078.42,991.627
3605379,1,528.664,1014.07
3605482,1,294.121,1120.32
3605592,1,1463.08,996.559
3605617,1,302.771,902.201
3606064,1,1044.07,1014.39
3606073,1,246.836,853.464
3606137,1,220.349,1058.56
3606145,1,1068.36,978.76
3606159,1,1341.04,1355.12
3606374,2,5806.13,2524.46
3606571,1,1078.42,918.629
3607211,1,455.371,1134.88
3607482,1,384.406,1353.85
3607957,1,1034.24,915.018
3608044,1,1165.58,1055.72
3608122,1,1102.55,1009.08
3608124,1,1093.41,1037.36
3608145,1,1165.58,1199.83
3608304,1,3790.45,1610.68
3608331,1,1034.24,1270.36
3608333,1,1211.7,1305.96
3608568,1,2171.57,1173.66
3608670,1,116.867,864.646
3608677,1,1165.58,948.88
3608758,1,1034.24,926.93
3608774,1,1093.41,1111.15
3608785,1,1165.58,884.989
3608826,1,1034.24,884.895
3608924,1,2457.99,1047.24
3609062,1,1872.73,970.484
3609154,1,1158.13,1213.87
3609205,1,2078.9,1156.43
3609350,1,10349.5,1374.54
3609351,1,1093.41,1393.1
3609352,1,2073.41,1444.18
3609417,1,663.474,978.113
3609851,1,423.678,1126.63
3609926,1,390.666,803.849
3609972,1,1543.29,906.569
3610091,1,883.849,877.129
3610246,1,206.435,1064.89
3610526,1,61.9304,943.068
3610708,1,1039.76,834.06
3610743,1,1615.56,1108.73
3610785,1,1490.33,967.137
3611190,1,1093.41,1168.03
3611251,1,1712.21,940.42
3611291,1,436.291,1140.35
3611543,1,1093.41,1038.83
3611889,1,513.805,1013.54
3612050,1,1226.11,1012.97
3612329,1,1111.97,1020.53
3612502,2,2922.87,2074.88
3612746,1,850.655,892.967
3612753,1,259.456,1374.81
3612805,1,385.393,1204.96
3612810,1,1149.12,904.304
3613099,1,1165.58,912.757
3613267,1,10349.5,1494.46
3613271,1,1056.38,1085.85
3613313,1,105.294,914.147
3613624,1,762.748,1330.29
3613783,1,220.123,936.952
3613838,1,586.726,947.551
3613949,1,380.966,879.094
3614122,1,1034.24,887.279
3614254,1,1165.58,1410.79
3614324,1,1397.11,1093.07
3614492,1,2361.9,1228.12
3614494,2,11810.8,2525.06
3614575,1,1829.06,1110.55
3614588,1,637.109,1131.26
3614644,2,1648.82,1711.33
3614687,1,760.266,855.998
3614763,1,58.3916,827.512
3615204,1,1164.39,1026.59
3615502,1,1354.94,1164.9
3615547,1,221.48,1106.81
3615775,1,154.826,975.643
3615832,1,1078.42,1133.66
3615874,1,1165.58,1233.89
3616173,1,1393.68,1161.96
3616179,1,970.638,1124.24
3616201,1,1192.19,1223.02
3616304,1,1494.7,1027.2
3616436,1,1192.19,1284.94
3616455,1,1738.02,967.137
3616514,1,218.826,1708.36
3616542,1,1632.89,1086.77
3617219,1,1292.39,1126.63
3617282,1,1658.62,1382.54
3617690,1,1505.19,1004.08
3617702,1,1517.74,918.242
3617790,1,2298.35,980.195
3617845,1,219.859,1318.94
3617898,1,1318.23,1336.53
3618111,1,220.349,1074.79
3618160,1,314.049,912.664
3618298,1,1165.58,1302.55
3618643,1,1165.58,938.331
3618653,1,1192.19,948.956
3618715,1,1165.58,1190.88
3618817,1,1451.29,1051.26
3619025,1,1200.22,995.419
3619054,1,939.684,946.615
3619118,1,3389.66,1040.23
3619167,1,1192.19,1204.52
3619351,1,1093.41,1149.96
3619465,1,767.386,1312.77
3619473,1,1727.72,1083.04
3619474,1,389.769,1105.99
3619673,1,1454.3,976.83
3619737,1,3626.66,1739.29
3619838,1,462.875,1013.36
3619978,1,1248.96,969.856
3620133,1,717.312,983.507
3620508,1,1116.82,897.71
3620729,1,134.183,858.555
3620780,1,376.21,891.623
3620781,1,1756.42,910.517
3621196,1,467.47,1353.85
3621207,1,547.386,1670.74
3621252,1,1206.44,1151.96
3621542,1,1034.24,1047.39
3621781,1,2746.29,1271.34
3621904,1,792.124,988.086
3622021,1,1192.19,970.152
3622085,1,552.664,954.447
3622321,1,260.218,900.544
3622372,1,874.319,1148.31
3622380,1,1192.19,1063.48
3622452,1,1189.27,1016.7
3622497,1,1192.19,982.754
3622705,1,1627.75,1221.73
3623237,1,1078.42,1336.53
3623656,1,2353.58,1500.15
3623657,1,329.155,1520.41
3623747,1,1023.57,992.723
3623940,1,1034.24,1157.8
3624051,1,1165.58,1570.18
3624458,1,1078.42,1205.46
3624460,1,1165.58,1266.54
3624518,1,1248.96,1065.13
3624831,1,1078.42,967.137
3624931,1,598.243,1318.94
3625105,1,607.501,1050.52
3625119,1,1942.64,1291.57
3625373,2,3868.18,2189.47
3626100,1,1078.42,1197.98
3626211,1,1093.41,924.369
3626214,1,464.597,982.905
3626222,1,1347.54,1330.16
3626435,1,1624.93,1444.18
3626521,1,223.55,1373.65
3626736,1,1200.91,1162.19
3626785,1,1727.23,1093.07
3626801,1,309.652,1093.07
3626803,1,3320.35,1123.69
3626812,1,1718.88,1108.59
3626991,1,228.236,897.71
3627280,1,1059.55,1404.25
3627322,1,119.942,1163.56
3627429,1,872.323,1574.47
3627431,1,1682.84,1666.8
3627579,1,1078.42,1174.39
3627670,1,1433.21,1384.22
3627698,1,1117.87,1261.42
3627968,1,209.836,846.245
3627999,1,1192.19,1137.77
3628181,1,1093.41,980.195
3628250,1,1723.04,1470.43
3628613,1,9555.33,2158.74
3628634,2,1847.07,1825.14
3628665,1,1093.41,937.925
3629083,1,1165.58,903.909
3629096,1,1034.24,1064.09
3629108,1,1192.19,1065.13
3629172,1,1192.19,1323.42
3629190,1,1172.26,1239.36
3629238,1,1900.58,1220.04
3629320,1,1226.85,1103.55
3629463,1,1192.19,1181.59
3629660,1,1201.86,976.202
3629681,1,98.4586,1094.73
3629702,1,2428.89,1126.41
3629729,1,1078.42,944.913
3629812,1,1093.41,1077.94
3629893,1,734.35,1390.08
3630160,1,1093.41,1033.6
3630331,1,273.567,869.905
3630522,1,1482.22,1294.24
3630860,1,1735.16,1027.2
3630957,1,1248.96,1037.67
3631215,1,1189.27,1134.88
3631219,1,104.252,1050.31
3631236,1,982.846,841.409
3631288,1,680.615,994.541
3631334,1,422.164,1108.56
3631574,1,1968.99,1031.28
3631679,1,569.224,986.521
3631959,1,3538.2,1296.2
3631990,1,869.04,999.69
3632031,1,482.96,792.811
3632303,1,365.667,1038.25
3632382,1,311.087,1115.21
3632431,1,1422.23,1085.12
3632526,2,2832.79,2379.18
3632696,1,403.755,1246.96
3632817,1,1117.04,874.776
3632860,1,589.612,1607.5
3633039,1,906.329,898.129
3633130,1,722.54,1130.09
3633346,1,615.738,1473.84
3633791,1,1165.58,951.653
3633877,1,1093.41,1006.13
3633957,1,498.436,824.674
3633994,1,756.395,1093.93
3634087,1,1520.42,938.539
3634146,1,1034.24,1513.13
3634203,1,579.839,1284.94
3634329,1,537.776,1035.47
3634479,1,289.016,1037.67
3634501,1,1047.2,795.117
3634638,1,1165.58,1188.17
3634990,2,2074.21,1760.93
3635204,1,1165.58,1094.56
3635246,1,1165.58,1266.54
3635282,1,410.343,974.103
3635503,1,727.073,1514.64
3635607,1,1078.42,1374.54
3635765,1,638.086,1038.44
3635790,1,735.851,882.612
3635848,1,894.113,926.97
3635868,1,554.991,856.335
3635946,1,1839.9,1157.8
3635998,1,1093.41,1035.69
3636088,1,1857.88,979.127
3636123,1,716.037,1086.79
3636240,1,673.74,1419.9
3636743,1,827.961,1108.73
3637104,1,742.733,903.977
3637282,1,112.028,856.41
3637306,1,843.776,1134.83
3637309,1,1192.19,1217.6
3637374,1,347.851,1013.83
3637394,1,1192.19,1320.49
3637396,1,1165.58,1134.88
3638068,1,1545.26,1221.08
3638109,1,502.64,1158.93
3638130,1,379.943,919.558
3638144,1,1192.19,984.307
3638193,1,1571.27,1270.36
3638321,1,1093.41,1511.11
3638325,1,687.574,1039.91
3638454,1,629.167,886.891
3638689,1,825.739,1065.24
3638701,1,1192.19,1434.76
3639131,1,993.616,1134.21
3639304,1,1189.27,1015.27
3639492,1,1034.24,1047.14
3639504,1,700.905,1138.21
3639681,1,1192.19,906.536
3639992,1,1165.58,1471.97
3640366,1,1562.25,923.652
3640376,1,1034.24,1607.35
3640380,1,719.031,1513.16
3640601,1,1247.97,1211.92
3640604,1,1165.58,1291.57
3640996,1,1078.42,1108.34
3640999,1,1668.97,1189.17
3641041,1,1486.75,1078.1
3641124,1,421.134,1125.67
3641263,1,9019.59,1213.34
3641405,1,1165.58,1444.18
3641575,1,304.638,1054.94
3641827,1,1034.24,1381.2
3641933,1,685.827,1085.12
3641937,1,1023.89,1180.94
3642227,2,1763.41,2639.27
3642325,1,704.699,986.554
3642592,1,320.721,929.218
3642771,1,3498.74,1133.32
3642781,1,1333.43,973.086
3642920,1,1165.58,1075.4
3643879,1,1093.41,1353.76
3644001,1,578.631,904.205
3644065,2,2430.61,2725.83
3644091,1,2227,1474.79
3644157,1,544.385,1277.84
3644196,1,1485.06,850.987
3644255,1,1078.42,1165.85
3644609,1,1719.96,1094.38
3644638,1,221.48,1100.66
3644666,1,206.44,929.403
3644757,1,1165.58,1134.88
3644918,1,1165.58,1015.27
3645117,1,676.548,1115.38
3645149,1,1093.41,1138.21
3645629,1,1078.42,867.69
3645740,1,1034.24,1522.76
3645932,1,32.1456,967.137
3646042,1,206.44,916.845
3646150,1,1967.58,1106.64
3646606,1,2583.78,824.411
3646637,1,104.676,846.55
3646772,2,1289.55,1811.52
3647028,1,831.385,980.822
3647179,1,209.836,1280.65
3647189,1,1165.58,1258.28
3647237,1,1276.76,992.723
3647684,1,3122.94,1434.01
3647689,1,1390.95,897.617
3648051,1,978.013,1100.01
3648092,1,1034.24,919.843
3648121,1,315.66,1710.16
3648287,1,1133.6,1247.9
3648493,1,1034.24,1025.9
3648628,1,2779.98,1109.55
3648873,1,1060.04,1242.71
3649305,1,220.349,919.08
3649319,1,1093.41,1057.56
3649388,1,1454.62,1204.3
3650145,1,113.542,962.896
3650401,1,696.375,1443.25
3650477,1,1165.58,1071.65
3650733,1,1192.19,1090.84
3650860,1,1034.24,1064.89
3650959,1,600.708,968.946
3651690,2,2093.55,2169.71
3651696,1,304.638,852.116
3652136,1,1093.41,917.836
3652310,1,1164.39,902.201
3652371,2,3644.17,2423.84
3652453,1,218.826,974.958
3652485,1,1189.27,1552.87
3652488,1,1078.42,1228.98
3652576,1,1034.24,1035.49
3652690,1,1034.24,788.926
3653156,1,1078.42,915.416
3653262,1,1726.54,842.276
3653332,1,1034.24,1374.56
3653339,1,1548.26,1145.78
3653364,1,1192.19,1126.93
3653468,1,1339.4,1087.2
3653723,1,220.349,1139.47
3653737,1,78.4109,1094.73
3653890,1,1536.62,1218.68
3654262,1,1034.24,1009.08
3654588,1,1168.45,1159.2
3654778,2,2331.17,3861.35
3654793,1,1105.76,997.38
3654913,1,313.462,1179.61
3655172,1,605.919,1007.71
3655173,1,1248.96,1029.07
3655370,1,1867.99,1115.96
3655417,1,1165.58,1166.27
3655582,1,134.544,1027.02
3655632,1,488.384,1076.01
3655647,1,273.567,1091.55
3655858,1,1248.73,1012.48
3656099,1,2185.11,1469.92
3656101,1,1924.61,1511.11
3656595,1,1165.58,995.53
3656675,1,1332.08,880.612
3656730,2,2331.17,2675.54
3656856,2,2673.86,2100.19
3656929,1,1248.96,1019.41
3656981,1,1078.42,1399.22
3657200,2,2828.62,2491.75
3657427,1,1086.52,1065.24
3657473,1,1034.24,1115.49
3657972,2,2384.38,2262.84
3658055,1,1078.42,1052.11
3658099,1,1500.44,870.386
3658419,1,529.919,1141.78
3658431,1,1248.96,1128.21
3658437,1,891.336,993.279
3658516,1,458.638,1126.93
3658804,1,662.369,992.723
3658922,1,605.999,1009.72
3659074,1,944.934,1002.33
3659248,1,1078.42,955.521
3659295,1,1739.54,986.485
3659307,1,645.391,1183.56
3659334,1,1093.41,1283.23
3659469,1,1093.41,902.201
3659605,1,732.862,1018.14
3659721,1,170.767,1197.6
3660034,1,1248.96,921.522
3660099,1,3467.07,891.434
3660120,1,369.455,1050.17
3660217,1,3408.3,957.671
3660379,1,1021.97,937.793
3660384,1,927.649,975.153
3660469,1,264.948,1034.93
3660570,1,199.984,997.506
3660588,3,6628.59,3593.95
3660749,1,583.713,1127.23
3660907,2,2441.15,2299.04
3660918,1,1303.96,1086.79
3661194,2,3339.22,2119.22
3661257,1,539.649,1444.18
3661502,1,1248.96,1191.65
3661592,1,784.696,1026.59
3661823,1,228.678,1214.62
3661871,1,1345.65,854.991
3661942,1,4215.57,1435.69
3662136,1,1168.45,975.71
3662156,1,1887.23,946.614
3662646,1,1078.42,1162.19
3662658,1,1586.18,1381.2
3662673,1,1281.17,934.606
3662857,1,3124.33,1020.44
3663118,2,4902.85,1973.11
3663163,1,1465.74,1393.1
3663315,1,450.359,1126.93
3663527,1,1680.47,1091.09
3663565,1,1966.87,957.886
3663620,1,632.595,927.262
3663804,1,1093.41,1123.69
3664074,1,3916.55,1382.54
3664076,1,349.058,941.669
3664130,1,1192.19,1474.79
3664244,1,884.553,1271.97
3664533,1,571.839,1603.46
3664601,2,1328.51,2055.33
3664712,1,1165.58,1473.96
3664812,1,3620.23,988.331
3664862,1,295.903,979.542
3664925,2,491.892,1918.23
3665251,1,186.291,1041.78
3665309,1,154.826,980.246
3665817,1,300.308,1079.22
3666062,1,1165.58,1121.25
3666139,1,747.313,1206.75
3666143,1,195.333,991.171
3666341,1,1125.3,968.292
3666416,1,720.523,815.038
3666661,1,1192.19,982.181
3666753,1,1029.67,1342.59
3666905,1,10322,1222.79
3666928,1,411.867,896.707
3666979,1,1078.42,1141.96
3667382,1,840.374,1511.11
3667485,1,828.895,865.878
3667617,2,1251.51,2189.47
3667696,1,1255.83,1132.15
3667746,1,426.726,1146.63
3667768,1,267.439,825.115
3667849,1,1165.58,1013.98
3668050,1,118.29,960.607
3668150,1,1098.85,1213.77
3668259,1,1078.42,1130.28
3668262,2,4386.49,2423.84
3668339,1,1078.42,897.572
3668534,1,92.3177,833.634
3668704,1,520.539,969.911
3668789,1,1242.77,955.107
3668822,1,1730.1,1473.35
3669012,1,401.571,1184.35
3669013,1,583.988,1209.44
3669019,1,516.087,962.822
3669020,1,770.346,976.615
3669051,1,594.444,873.521
3669130,1,445.162,970.484
3669255,1,1034.24,877.774
3669262,1,3992.16,1393.1
3669324,1,1079.56,1006.8
3669573,1,6085.29,934.194
3669633,1,1034.24,1123.79
3669749,1,1078.42,891.632
3669869,1,497.812,845.556
3670036,1,1726.22,1149.38
3670073,2,1526.46,2491.75
3670110,1,941.589,843.296
3670248,1,726.637,1343.73
3670404,1,420.58,1293.37
3670823,2,2997.86,2196.5
3670856,1,999.911,1103.55
3671148,1,496.777,916.942
3671695,1,1362.74,1762.96
3671697,1,1097.85,1401.64
3671808,1,1192.19,1041.18
3671850,1,263.389,983.582
3671990,1,1078.42,1467.1
3672112,1,514.865,1221.08
3672314,1,1078.42,869.763
3672382,1,314.821,920.739
3672492,2,853.595,2583.13
3672606,1,394.513,1003.21
3672610,1,209.836,1157.38
3672682,1,349.038,864.987
3673069,1,659.637,1100.66
3673084,1,340.617,921.43
3673116,1,209.836,948.245
3673410,1,1093.41,940.64
3673525,1,913.612,1190.24
3674085,1,1278.34,1310.16
3674276,1,1165.58,1174.99
3674395,1,1009.08,1036.87
3674420,1,1078.42,880.9
3674615,2,1479.63,1853.94
3674655,1,199.756,1044.2
3674714,1,1078.42,824.335
3674740,1,121.449,1039.33
3675070,1,1358.66,1057.39
3675073,1,1165.58,1166.27
3675124,1,1869.68,1474.79
3675141,1,1093.41,1042.94
3675245,1,384.406,1221.08
3675397,2,2384.38,2073.58
3675644,1,1093.41,1051.78
3675804,1,739.525,916.962
3675993,1,1165.58,1015.01
3676146,1,4274.83,992.723
3676173,1,405.763,1197.6
3676410,1,1189.27,1089.11
3676880,1,1165.58,1104.79
3676881,3,4000.13,3384.62
3677162,1,567.279,1046.94
3677236,1,732.949,938.008
3677375,1,1657.51,991.688
3677385,1,3476.87,1258.28
3677509,1,1034.24,958.901
3677511,1,811.769,985.771
3677534,1,1078.42,1544.57
3677586,1,1165.58,1266.54
3677604,1,1093.41,1094.73
3677652,1,1078.42,874.659
3677732,1,1199.36,1193.17
3677768,1,1078.42,1197.6
3677988,1,537.963,1108.94
3678319,1,1093.41,1245.88
3678329,1,1093.41,1182.55
3678378,1,2308.34,1282.9
3678558,1,821.648,1032.99
3678560,1,1549.73,1085.33
3678739,1,911.257,1086.53
3679077,1,1468.37,1137.45
3679118,1,1855.61,953.133
3679235,1,667.816,944.446
3679288,1,1091.81,1049
3679405,1,566.482,1065.13
3679733,1,1034.24,1002.33
3679813,1,1165.58,957.452
3680097,1,1078.42,1148.39
3680135,1,1078.42,901.459
3680554,1,1317.41,1076.16
3680918,1,1164.39,1123.69
3681115,1,2411.52,960.111
3681294,1,1492.42,919.099
3681458,1,1117.37,1158.93
3681719,1,637.471,1028.92
3681793,1,233.289,903.67
3682097,1,1542.93,978.702
3682119,1,1189.27,1155.81
3682184,1,1090.84,992.723
3682542,1,705.323,1015.27
3682623,1,1165.58,1223.54
3682754,1,1165.58,901.632
3683149,1,992.684,901.723
3683253,1,539.827,1087.2
3683520,1,1229.19,972.622
3683758,2,2324.1,2315.6
3683759,1,1247.26,1174.39
3683830,1,1192.19,1434.01
3683937,1,1093.41,797.028
3683951,1,1034.24,1439.63
3684241,1,371.837,841.478
3684349,1,1165.58,1353.85
3684405,1,1164.39,1086.77
3684425,1,825.739,953.477
3684764,1,334.751,921.2
3684785,1,734.792,1016.14
3684825,1,570.724,1199.89
3684846,1,1034.24,1095.59
3684956,1,954.368,905.848
3685012,1,1295.65,981.869
3685035,1,474.8,948.929
3685102,1,518.625,1229.28
3685103,1,1093.41,1245.88
3685201,1,1093.41,1039.22
3685358,1,748.653,1197.6
3685439,1,1165.58,1038.94
3685477,1,1034.24,1245.74
3685585,1,1192.19,1284.94
3686289,1,535.428,1164.9
3686301,1,1923.42,1566.52
3686361,1,1192.19,1126.93
3686415,1,1297.76,1108.59
3686438,1,1142.75,905.359
3686538,1,233.741,1036.29
3686618,1,1192.19,1180.94
3686763,1,8586.11,947.964
3686764,1,209.836,960.763
3686875,1,1382.95,1354.25
3686963,1,1502.99,967.672
3686994,1,343.723,1284.94
3687026,1,78.4109,1064.51
3687383,1,508.483,856.321
3687446,1,9463.01,892.547
3687528,1,1058.92,1469.92
3687549,1,1034.24,1085.12
3687585,1,1078.42,1243.75
3687721,1,1391.49,983.467
3687755,1,616.771,1246.96
3687931,1,645.913,789.106
3687936,1,1192.19,1037.67
3688028,1,629.626,1009.08
3688117,1,1192.19,1158.93
3688147,1,2370.45,1164.53
3688199,1,1093.41,1213.77
3688219,1,1164.39,979.359
3688407,1,1403.09,914.052
3688531,1,1093.41,1007.26
3688590,1,1470.57,1137.67
3688948,1,1032.51,953.477
3688973,1,273.526,1136.19
3689128,1,1192.19,1237.89
3689253,1,1078.42,1015.8
3689474,2,3021.02,2035.88
3690271,1,842.979,1249.62
3690392,1,593.7,927.126
3690506,1,879.122,980.195
3690621,1,1242.98,905.379
3690625,1,165.148,984.507
3690654,1,1673.93,1044.62
3690767,1,4588.62,1397.05
3691043,1,1192.19,1031.22
3691184,1,1078.42,1079.33
3691219,1,1305.7,1211.92
3691257,1,220.891,1348.15
3691409,1,985.895,972.639
3691593,1,1377.41,1054.65
3691827,1,1165.58,1302.55
3691870,1,469.651,1036.23
3691908,1,1359.65,1180.94
3691914,1,1093.41,1094.73
3691972,1,1523.17,1164.53
3691974,1,1165.58,1223.54
3692074,1,1078.42,1051.52
3692206,1,1192.19,1037.67
3692272,1,2000.65,1094.73
3692463,1,1034.24,931.567
3692909,1,825.739,862.306
3692956,1,5321,1058.16
3692959,1,1075.88,955.647
3693369,1,1142.62,1203.58
3693431,2,1956.1,1882.82
3693441,1,470.903,950.535
3693459,1,1218.09,915.416
3693479,1,1165.58,1140.75
3693616,1,703.197,1382.15
3693671,1,819.41,1129.86
3693733,1,412.88,1097.06
3693845,1,1093.41,1294.93
3694028,1,1034.24,1085.73
3694174,2,2427.13,2463.34
3694267,1,438.499,1299.46
3694276,1,206.435,973.035
3694517,1,2452.84,1373.65
3694519,1,1165.58,1443.25
3694655,1,2013.64,1213.77
3694849,1,1302.51,984.507
3694852,1,1016.41,1049.21
3694927,1,529.243,1040.6
3695020,1,772.622,1093.32
3695108,1,423.542,994.268
3695112,1,1192.19,1082.07
3695221,1,1487.36,1396.35
3695328,1,412.37,1019.08
3695501,1,1034.24,1180.68
3695560,1,217.794,1307.08
3695739,1,1429.27,1123.18
3695774,1,1165.58,1066.38
3696068,1,308.583,1057.86
3696225,1,1715.61,1000.32
3696325,1,1078.42,1302.08
3696649,1,345.643,887.358
3696686,1,1284.91,950.866
3696714,1,1165.58,1015.27
3696813,1,1164.39,1212.85
3696955,1,1093.41,1745.06
3697030,1,1192.19,1239.3
3697109,1,1366.6,939.474
3697219,1,1093.41,1140.91
3697291,1,1040.66,1096.66
3697395,1,341.534,904.205
3697652,1,1129.39,1001.78
3697763,1,442.757,1158.65
3697769,1,1192.19,1284.94
3697825,1,1164.39,1094.73
3697859,1,627.406,1039.64
3698130,1,681.864,876.584
3698160,2,2762.63,2312.87
3698418,1,851.512,848.088
3698470,1,1884.61,1064.51
3698755,1,1034.24,1469.92
3698763,1,1448.93,1229.28
3698828,1,1192.19,1074.94
3699056,1,1165.58,1009.83
3699199,1,713.841,1116.02
3699254,1,1760.63,1150.28
3699378,1,1635.59,1148.08
3699445,1,366.379,906.536
3699520,1,1324.91,1094.73
3699621,1,889.645,924.769
